,club_api_id,club_name,year,league_name,average_age,total_spent,nTransfers,Fifteen_TwentyTwo,TwentyThree_TwentyNine,Thirty_Plus,Defender,Forward,Midfielder,league_position,position_value,win_pct,goals_for,goals_against,goal_difference,three_year_spending,two_year_spending,pos_val_pct_change
116,8592,Olympique Marseille,2012,Ligue 1,23.8,7.83,14,2.43,5.4,0.0,2.88,2.7,2.25,2.0,95.0,0.5526315789473685,42.0,36.0,6.0,55.08,17.73,72.72727272727273
117,8592,Olympique Marseille,2013,Ligue 1,22.375,35.46,13,24.75,10.71,0.0,3.6,13.05,18.81,6.0,75.0,0.42105263157894735,53.0,40.0,13.0,53.19,43.29,-21.05263157894737
118,8592,Olympique Marseille,2014,Ligue 1,23.5,18.45,16,9.9,8.55,0.0,4.5,9.9,4.05,4.0,85.0,0.5526315789473685,76.0,42.0,34.0,61.74,53.91,13.333333333333336
119,8592,Olympique Marseille,2015,Ligue 1,25.796296296296298,17.235,23,13.185,2.7,1.35,8.55,8.1,0.585,13.0,40.0,0.2631578947368421,48.0,42.0,6.0,71.14500000000002,35.685,-52.941176470588225
120,8593,Ajax Amsterdam,2008,Eredivisie,24.45,30.83,16,19.13,9.0,2.7,5.4,6.3,19.13,3.0,90.0,0.6176470588235294,74.0,41.0,33.0,,,
121,8593,Ajax Amsterdam,2009,Eredivisie,24.027777777777768,11.07,11,3.6,7.4700000000000015,0.0,0.27,0.0,10.8,2.0,95.0,0.7941176470588235,106.0,20.0,86.0,,41.9,5.5555555555555545
122,8593,Ajax Amsterdam,2010,Eredivisie,24.56944444444445,4.5,16,0.0,4.5,0.0,0.0,4.5,0.0,1.0,100.0,0.6470588235294118,72.0,30.0,42.0,46.4,15.57,5.2631578947368425
123,8593,Ajax Amsterdam,2011,Eredivisie,24.96875,12.812833333333336,14,9.617833333333332,3.1950000000000003,0.0,2.9,4.095,5.817833333333334,1.0,100.0,0.6764705882352942,93.0,36.0,57.0,28.38283333333333,17.312833333333334,0.0
124,8593,Ajax Amsterdam,2012,Eredivisie,23.897619047619052,5.1480000000000015,17,1.26,3.888,0.0,3.6,1.548,0.0,1.0,100.0,0.6470588235294118,83.0,31.0,52.0,22.46083333333333,17.960833333333333,0.0
125,8593,Ajax Amsterdam,2013,Eredivisie,21.75,6.12,10,3.42,2.7,0.0,3.42,0.0,2.7,1.0,100.0,0.5882352941176471,69.0,28.0,41.0,24.08083333333333,11.268,0.0
126,8593,Ajax Amsterdam,2014,Eredivisie,23.414285714285718,11.525,16,8.375,2.25,0.9,9.135,1.94,0.45,2.0,95.0,0.6176470588235294,69.0,29.0,40.0,22.793000000000006,17.645,-5.0
127,8593,Ajax Amsterdam,2015,Eredivisie,23.0,11.037833333333333,13,5.637833333333332,5.4,0.0,0.8678333333333333,4.77,5.4,2.0,95.0,0.7352941176470589,81.0,21.0,60.0,28.68283333333333,22.56283333333333,0.0
128,8600,Udinese Calcio,2008,Serie A,24.53238795518207,19.7630026954178,50,8.538716981132076,9.45,1.7742857142857145,12.793644204851752,2.089679245283019,4.879679245283018,7.0,70.0,0.42105263157894735,61.0,50.0,11.0,,,
129,8600,Udinese Calcio,2009,Serie A,23.942460317460323,18.41850676239773,55,8.639037735849058,9.779469026548671,0.0,2.499093003840374,11.839413758557356,4.08,15.0,30.0,0.2894736842105263,54.0,59.0,-5.0,,38.18150945781552,-57.14285714285714
130,8600,Udinese Calcio,2010,Serie A,23.655720470006184,12.95935849056604,56,8.769358490566036,4.19,0.0,5.8100000000000005,6.76967924528302,0.3796792452830189,4.0,85.0,0.5263157894736842,65.0,43.0,22.0,51.14086794838157,31.377865252963772,183.33333333333331
131,8600,Udinese Calcio,2011,Serie A,24.206390434961857,20.14909300384037,63,11.109358490566036,9.039734513274336,0.0,6.239734513274338,8.029679245283019,5.879679245283019,3.0,90.0,0.5,52.0,34.0,18.0,51.52695825680414,33.10845149440641,5.882352941176472
132,8600,Udinese Calcio,2012,Serie A,25.32201479076479,25.80909300384037,52,13.359358490566036,12.449734513274336,0.0,13.909413758557356,6.5699999999999985,5.329679245283018,5.0,80.0,0.4736842105263158,59.0,45.0,14.0,58.917544498246784,45.95818600768074,-11.111111111111109
133,8600,Udinese Calcio,2013,Serie A,24.676041666666666,23.507827517114702,60,17.418358490566035,6.089469026548673,0.0,5.899413758557356,3.9796792452830183,13.628734513274336,14.0,35.0,0.3157894736842105,46.0,57.0,-11.0,69.46601352479544,49.316920520955065,-56.25
134,8600,Udinese Calcio,2014,Serie A,24.69156746031745,27.81882751711472,55,11.289358490566038,14.729469026548673,1.8,2.329148271831692,5.4,20.08967924528302,16.0,25.0,0.2631578947368421,43.0,56.0,-13.0,77.1357480380698,51.32665503422942,-28.57142857142857
135,8600,Udinese Calcio,2015,Serie A,24.570486111111112,17.632679245283015,62,13.132679245283017,3.6,0.9,8.73,3.7726792452830185,5.130000000000001,16.0,25.0,0.2631578947368421,35.0,60.0,-25.0,68.95933427951243,45.45150676239773,0.0
136,8611,FC Twente Enschede,2008,Eredivisie,25.07142857142857,7.289999999999999,11,2.79,4.5,0.0,3.15,0.54,3.6,2.0,95.0,0.5882352941176471,62.0,31.0,31.0,,,
137,8611,FC Twente Enschede,2009,Eredivisie,21.95,8.65448275862069,14,2.80448275862069,5.8500000000000005,0.0,0.675,2.655,5.3244827586206895,1.0,100.0,0.7941176470588235,63.0,23.0,40.0,,15.944482758620687,5.2631578947368425
138,8611,FC Twente Enschede,2010,Eredivisie,25.79523809523809,12.64941176470588,22,5.31,7.339411764705884,0.0,2.25,10.399411764705881,0.0,2.0,95.0,0.6176470588235294,65.0,34.0,31.0,28.59389452332657,21.30389452332657,-5.0
139,8611,FC Twente Enschede,2011,Eredivisie,24.055555555555554,8.239411764705883,13,4.95,3.2894117647058825,0.0,0.0,3.2894117647058825,4.95,6.0,75.0,0.5,82.0,46.0,36.0,29.54330628803245,20.888823529411766,-21.05263157894737
140,8611,FC Twente Enschede,2012,Eredivisie,23.75,16.57448275862069,13,8.29448275862069,8.280000000000001,0.0,3.33,10.724482758620688,2.52,6.0,75.0,0.5,60.0,33.0,27.0,37.463306288032456,24.813894523326567,0.0
141,8611,FC Twente Enschede,2013,Eredivisie,24.20833333333333,5.625000000000001,21,5.3100000000000005,0.315,0.0,1.395,1.08,3.15,3.0,90.0,0.5,72.0,37.0,35.0,30.438894523326567,22.19948275862069,20.0
142,8611,FC Twente Enschede,2014,Eredivisie,24.395833333333336,5.04,17,3.69,1.35,0.0,0.0,3.15,1.89,8.0,65.0,0.38235294117647056,56.0,51.0,5.0,27.239482758620692,10.665,-27.777777777777782
143,8611,FC Twente Enschede,2015,Eredivisie,23.5,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,12.0,45.0,0.35294117647058826,49.0,64.0,-15.0,10.665,5.04,-30.76923076923077
144,8633,Real Madrid,2008,Primera Division,24.2,73.98,12,12.6,61.38000000000001,0.0,9.0,24.3,40.68000000000001,2.0,95.0,0.6578947368421053,83.0,52.0,31.0,,,
145,8633,Real Madrid,2009,Primera Division,23.33333333333333,232.65,10,35.1,197.55,0.0,17.1,120.6,94.95,2.0,95.0,0.8157894736842105,102.0,35.0,67.0,,306.63,0.0
146,8633,Real Madrid,2010,Primera Division,24.3,83.7,7,51.3,25.2,7.2,7.2,42.3,34.2,2.0,95.0,0.7631578947368421,102.0,33.0,69.0,390.33,316.35,0.0
147,8633,Real Madrid,2011,Primera Division,22.6,49.5,6,18.0,31.5,0.0,36.0,4.5,9.0,1.0,100.0,0.8421052631578947,121.0,32.0,89.0,365.85,133.2,5.2631578947368425
148,8633,Real Madrid,2012,Primera Division,26.0,34.65,7,0.0,31.5,3.15,3.15,0.0,31.5,2.0,95.0,0.6842105263157895,103.0,42.0,61.0,167.85000000000005,84.15,-5.0
149,8633,Real Madrid,2013,Primera Division,22.44444444444445,157.95000000000005,11,38.25,119.7,0.0,5.85,90.9,61.2,3.0,90.0,0.7105263157894737,104.0,38.0,66.0,242.10000000000005,192.60000000000005,-5.2631578947368425
150,8633,Real Madrid,2014,Primera Division,23.7,113.4,8,11.7,101.7,0.0,9.0,2.7,101.7,2.0,95.0,0.7894736842105263,118.0,38.0,80.0,306.0,271.35,5.5555555555555545
151,8633,Real Madrid,2015,Primera Division,22.08333333333333,76.5,11,41.85,34.65,0.0,38.25,4.05,34.2,2.0,95.0,0.7368421052631579,110.0,34.0,76.0,347.85,189.9,0.0
152,8634,FC Barcelona,2008,Primera Division,25.1,86.4,9,26.55,59.85,0.0,58.5,0.0,27.9,1.0,100.0,0.7105263157894737,105.0,35.0,70.0,,,
153,8634,FC Barcelona,2009,Primera Division,23.53333333333333,102.15,8,35.1,67.05,0.0,27.0,75.14999999999998,0.0,1.0,100.0,0.8157894736842105,98.0,24.0,74.0,,188.55,0.0
154,8634,FC Barcelona,2010,Primera Division,23.722222222222232,65.25,9,0.0,65.25,0.0,8.55,36.0,20.7,1.0,100.0,0.7894736842105263,95.0,21.0,74.0,253.8,167.4,0.0
155,8634,FC Barcelona,2011,Primera Division,24.25,54.0,12,23.4,30.6,0.0,0.0,23.4,30.6,2.0,95.0,0.7368421052631579,114.0,29.0,85.0,221.4,119.25,-5.0
156,8634,FC Barcelona,2012,Primera Division,22.2,29.70000000000001,7,0.0,29.700000000000006,0.0,12.6,0.0,17.1,1.0,100.0,0.8421052631578947,115.0,40.0,75.0,148.95,83.7,5.2631578947368425
157,8634,FC Barcelona,2013,Primera Division,22.53333333333333,91.08,9,91.08,0.0,0.0,0.0,91.08,0.0,2.0,95.0,0.7105263157894737,100.0,33.0,67.0,174.78,120.78,-5.0
158,8634,FC Barcelona,2014,Primera Division,24.23809523809524,150.05,13,10.8,110.45,28.8,60.3,73.55,16.2,1.0,100.0,0.7894736842105263,110.0,21.0,89.0,270.83,241.13,5.2631578947368425
159,8634,FC Barcelona,2015,Primera Division,23.333333333333336,45.90000000000001,11,0.0,45.90000000000001,0.0,0.0,30.6,15.3,1.0,100.0,0.7631578947368421,112.0,29.0,83.0,287.0300000000001,195.95,0.0
160,8636,Inter Milan,2008,Serie A,23.140873015873016,59.4448401486989,34,5.084840148698885,54.36,0.0,0.0,41.17484014869889,18.27,1.0,100.0,0.6578947368421053,70.0,32.0,38.0,,,
161,8636,Inter Milan,2009,Serie A,25.72751322751323,88.86065855826733,40,10.169680297397766,49.890978260869566,28.8,16.095818409568448,40.5,32.26484014869888,1.0,100.0,0.631578947368421,75.0,34.0,41.0,,148.30549870696626,0.0
162,8636,Inter Milan,2010,Serie A,25.30208333333333,42.767818409568456,38,21.856840148698886,20.91097826086956,0.0,21.94581840956845,20.147000000000002,0.675,2.0,95.0,0.6052631578947368,69.0,42.0,27.0,191.0733171165347,131.62847696783578,-5.0
163,8636,Inter Milan,2011,Serie A,24.209523809523805,36.674840148698884,38,5.804840148698884,25.47,5.4,15.66,8.864840148698883,12.15,6.0,75.0,0.4594594594594595,56.0,53.0,3.0,168.30331711653469,79.44265855826734,-21.05263157894737
164,8636,Inter Milan,2012,Serie A,24.65833333333333,68.45,49,11.25,42.305,14.895,31.545,14.22,22.685,9.0,60.0,0.42105263157894735,55.0,57.0,-2.0,147.8926585582674,105.12484014869892,-20.0
165,8636,Inter Milan,2013,Serie A,24.994047619047624,55.074680297397755,42,28.93968029739777,25.46,0.675,11.869840148698886,17.464840148698887,25.74,5.0,80.0,0.3947368421052632,62.0,39.0,23.0,160.19952044609664,123.52468029739777,33.333333333333336
166,8636,Inter Milan,2014,Serie A,24.793127705627704,17.014520446096654,58,7.294520446096655,9.720000000000002,0.0,3.424840148698885,1.1248401486988848,12.464840148698888,8.0,65.0,0.3684210526315789,59.0,48.0,11.0,140.5392007434944,72.08920074349443,-18.75
167,8636,Inter Milan,2015,Serie A,24.722916666666666,92.37581840956844,63,34.15484014869888,50.84097826086956,7.38,16.470000000000002,38.145818409568456,37.76,4.0,85.0,0.5263157894736842,50.0,38.0,12.0,164.46501915306283,109.39033885566508,30.76923076923077
168,8639,LOSC Lille,2008,Ligue 1,22.2,16.65,13,0.45,16.2,0.0,0.0,7.65,9.0,5.0,80.0,0.4473684210526316,51.0,39.0,12.0,,,
169,8639,LOSC Lille,2009,Ligue 1,23.36111111111111,7.74,14,5.85,0.45,1.44,1.89,5.85,0.0,4.0,85.0,0.5526315789473685,72.0,40.0,32.0,,24.39,6.25
170,8639,LOSC Lille,2010,Ligue 1,22.93333333333333,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.5526315789473685,68.0,36.0,32.0,24.39,7.74,17.647058823529417
171,8639,LOSC Lille,2011,Ligue 1,25.7875,21.06,19,2.43,16.83,1.8,1.98,9.63,9.45,3.0,90.0,0.5526315789473685,72.0,39.0,33.0,28.8,21.06,-10.0
172,8639,LOSC Lille,2012,Ligue 1,23.214285714285715,20.25,13,11.25,9.0,0.0,2.25,6.5699999999999985,11.43,6.0,75.0,0.42105263157894735,59.0,40.0,19.0,41.31,41.31,-16.666666666666668
173,8639,LOSC Lille,2013,Ligue 1,23.47142857142857,2.655,15,0.405,2.25,0.0,2.655,0.0,0.0,3.0,90.0,0.5263157894736842,46.0,26.0,20.0,43.965,22.905,20.0
174,8639,LOSC Lille,2014,Ligue 1,21.333333333333336,7.0200000000000005,14,5.4,1.62,0.0,1.62,2.7,2.7,8.0,65.0,0.42105263157894735,43.0,42.0,1.0,29.925,9.675,-27.777777777777782
175,8639,LOSC Lille,2015,Ligue 1,25.458333333333336,11.61,22,9.45,2.16,0.0,0.9,8.010000000000002,2.7,5.0,80.0,0.3947368421052632,39.0,27.0,12.0,21.285,18.63,23.07692307692308
176,8640,PSV Eindhoven,2008,Eredivisie,21.343333333333334,17.82,16,12.78,5.04,0.0,7.29,6.93,3.6,4.0,85.0,0.5588235294117647,71.0,33.0,38.0,,,
177,8640,PSV Eindhoven,2009,Eredivisie,26.04166666666667,6.3900000000000015,13,0.0,6.3900000000000015,0.0,2.79,0.0,3.6,3.0,90.0,0.6764705882352942,72.0,29.0,43.0,,24.21,5.882352941176472
178,8640,PSV Eindhoven,2010,Eredivisie,24.26190476190476,8.55,14,4.23,4.32,0.0,4.5,4.05,0.0,3.0,90.0,0.5882352941176471,79.0,34.0,45.0,32.760000000000005,14.94,0.0
179,8640,PSV Eindhoven,2011,Eredivisie,24.785714285714285,24.525,13,15.57,8.955,0.0,2.0250000000000004,13.95,8.55,3.0,90.0,0.6176470588235294,87.0,47.0,40.0,39.465,33.075,0.0
180,8640,PSV Eindhoven,2012,Eredivisie,24.38888888888889,7.92,14,5.67,2.25,0.0,2.25,3.69,1.98,2.0,95.0,0.6470588235294118,103.0,43.0,60.0,40.99500000000001,32.445,5.5555555555555545
181,8640,PSV Eindhoven,2013,Eredivisie,24.33333333333333,12.871,14,11.206,1.665,0.0,3.758,0.248,8.865,4.0,85.0,0.5294117647058824,60.0,45.0,15.0,45.316,20.791,-10.526315789473683
182,8640,PSV Eindhoven,2014,Eredivisie,24.66666666666667,4.95,9,0.0,4.95,0.0,0.0,4.95,0.0,1.0,100.0,0.8529411764705882,92.0,31.0,61.0,25.741,17.820999999999994,17.647058823529417
183,8640,PSV Eindhoven,2015,Eredivisie,23.0,18.27,13,6.39,11.88,0.0,5.4,0.0,12.87,1.0,100.0,0.7647058823529411,88.0,32.0,56.0,36.091,23.22,0.0
184,8650,Liverpool FC,2008,Premier League,22.052350427350426,64.305,30,1.5750000000000002,62.73,0.0,4.185,31.770000000000003,28.35,2.0,95.0,0.6578947368421053,77.0,27.0,50.0,,,
185,8650,Liverpool FC,2009,Premier League,23.969387755102037,39.15000000000001,20,0.0,36.45,2.7,21.15,0.0,18.0,7.0,70.0,0.4736842105263158,61.0,35.0,26.0,,103.455,-26.315789473684212
186,8650,Liverpool FC,2010,Premier League,24.271428571428572,87.78,25,41.17999999999999,41.67,4.93,8.6,60.75,18.43,6.0,75.0,0.4473684210526316,59.0,44.0,15.0,191.235,126.93,7.142857142857142
187,8650,Liverpool FC,2011,Premier League,24.55357142857143,59.87300000000001,21,24.593000000000004,35.28,0.0,14.513000000000002,0.0,45.36,8.0,65.0,0.3684210526315789,47.0,40.0,7.0,186.80300000000003,147.65300000000005,-13.333333333333336
188,8650,Liverpool FC,2012,Premier League,23.122222222222234,63.540000000000006,21,41.94000000000001,21.6,0.0,0.0,41.94000000000001,21.6,7.0,70.0,0.42105263157894735,71.0,43.0,28.0,211.193,123.413,7.6923076923076925
189,8650,Liverpool FC,2013,Premier League,23.420634920634928,52.29,22,15.03,37.26,0.0,34.29,10.8,7.2,2.0,95.0,0.6842105263157895,101.0,50.0,51.0,175.70300000000003,115.83,35.714285714285715
190,8650,Liverpool FC,2014,Premier League,24.8125,136.29,28,62.67,68.66999999999999,4.95,40.77,56.82,38.7,6.0,75.0,0.4736842105263158,52.0,48.0,4.0,252.12,188.58,-21.05263157894737
191,8650,Liverpool FC,2015,Premier League,23.19444444444445,112.86,24,18.18,94.68,0.0,20.34,86.22,6.3,8.0,65.0,0.42105263157894735,63.0,50.0,13.0,301.44,249.15,-13.333333333333336
192,8668,Everton FC,2008,Premier League,25.041666666666664,24.015941176470584,14,19.643,2.93,1.4429411764705882,1.505941176470588,2.48,20.03,5.0,80.0,0.4473684210526316,55.0,37.0,18.0,,,
193,8668,Everton FC,2009,Premier League,23.82142857142857,20.97,17,0.0,15.12,5.85,11.97,0.0,9.0,8.0,65.0,0.42105263157894735,60.0,49.0,11.0,,44.985941176470575,-18.75
194,8668,Everton FC,2010,Premier League,21.91333333333333,1.53,13,1.53,0.0,0.0,0.0,1.53,0.0,7.0,70.0,0.34210526315789475,51.0,45.0,6.0,46.51594117647058,22.5,7.6923076923076925
195,8668,Everton FC,2011,Premier League,23.79444444444444,6.48,20,0.0,6.48,0.0,0.0,5.94,0.54,7.0,70.0,0.3947368421052632,50.0,40.0,10.0,28.98,8.01,0.0
196,8668,Everton FC,2012,Premier League,24.309523809523807,20.692881720430105,12,8.622881720430106,6.89,5.18,8.397881720430107,12.294999999999998,0.0,6.0,75.0,0.42105263157894735,55.0,40.0,15.0,28.702881720430106,27.17288172043011,7.142857142857142
197,8668,Everton FC,2013,Premier League,24.802721088435373,28.62,19,16.919999999999998,11.7,0.0,3.6,11.25,13.77,5.0,80.0,0.5526315789473685,61.0,39.0,22.0,55.792881720430096,49.3128817204301,6.666666666666668
198,8668,Everton FC,2014,Premier League,25.260204081632647,37.33788172043009,19,37.337881720430104,0.0,0.0,1.1978817204301075,31.82,4.32,11.0,50.0,0.3157894736842105,48.0,50.0,-2.0,86.65076344086022,65.95788172043011,-37.5
199,8668,Everton FC,2015,Premier League,23.557142857142853,45.20788172043011,20,12.087881720430108,33.12,0.0,14.067881720430107,31.14,0.0,11.0,50.0,0.2894736842105263,59.0,55.0,4.0,111.16576344086022,82.5457634408602,0.0
200,8674,FC Groningen,2008,Eredivisie,22.16666666666667,7.227,8,1.98,5.247000000000001,0.0,0.9,2.565,3.762000000000001,6.0,75.0,0.5,53.0,36.0,17.0,,,
201,8674,FC Groningen,2009,Eredivisie,24.08333333333333,1.7690000000000001,12,1.7690000000000001,0.0,0.0,0.45,1.319,0.0,8.0,65.0,0.4117647058823529,48.0,47.0,1.0,,8.996,-13.333333333333336
202,8674,FC Groningen,2010,Eredivisie,22.7,2.385,10,1.935,0.45,0.0,0.45,1.665,0.27,5.0,80.0,0.5,65.0,52.0,13.0,11.380999999999998,4.154,23.07692307692308
203,8674,FC Groningen,2011,Eredivisie,22.60416666666667,1.7690000000000001,12,1.31,0.45899999999999996,0.0,0.45,1.31,0.009000000000000001,14.0,35.0,0.29411764705882354,41.0,61.0,-20.0,5.922999999999999,4.154,-56.25
204,8674,FC Groningen,2012,Eredivisie,21.90909090909091,2.553,25,2.17,0.38299999999999995,0.0,0.5450000000000002,0.495,1.5130000000000001,7.0,70.0,0.35294117647058826,36.0,53.0,-17.0,6.707000000000002,4.322,100.0
205,8674,FC Groningen,2013,Eredivisie,23.54166666666667,0.585,17,0.0,0.585,0.0,0.585,0.0,0.0,7.0,70.0,0.4117647058823529,57.0,53.0,4.0,4.907,3.138,0.0
206,8674,FC Groningen,2014,Eredivisie,24.452380952380967,4.1826739130434785,14,1.8230000000000002,2.359673913043478,0.0,0.6856739130434784,1.4040000000000001,2.093,10.0,55.0,0.3235294117647059,49.0,53.0,-4.0,7.320673913043477,4.767673913043478,-21.428571428571427
207,8674,FC Groningen,2015,Eredivisie,23.523809523809533,3.335,12,2.21,1.125,0.0,0.765,1.26,1.31,7.0,70.0,0.4117647058823529,41.0,48.0,-7.0,8.102673913043478,7.517673913043477,27.272727272727273
208,8686,AS Roma,2008,Serie A,24.84607843137255,30.4305,44,13.6005,14.31,2.52,10.4955,10.8,9.135,6.0,75.0,0.4736842105263158,64.0,61.0,3.0,,,
209,8686,AS Roma,2009,Serie A,24.410687229437233,3.15,34,0.0,3.15,0.0,3.15,0.0,0.0,2.0,95.0,0.631578947368421,68.0,41.0,27.0,,33.5805,26.66666666666667
210,8686,AS Roma,2010,Serie A,25.256084656084656,13.18675,32,1.2427499999999998,11.224,0.72,10.87275,2.314,0.0,6.0,75.0,0.4736842105263158,59.0,52.0,7.0,46.76725,16.33675,-21.05263157894737
211,8686,AS Roma,2011,Serie A,24.04365079365079,86.0225,35,53.0435,32.979,0.0,16.44675,58.181000000000004,11.39475,7.0,70.0,0.4324324324324325,59.0,52.0,7.0,102.35925,99.20925,-6.666666666666668
212,8686,AS Roma,2012,Serie A,25.57777777777777,39.44,46,23.28,12.11,4.05,17.69,12.34,9.41,6.0,75.0,0.4736842105263158,71.0,56.0,15.0,138.64925,125.4625,7.142857142857142
213,8686,AS Roma,2013,Serie A,25.939763939763946,70.165,46,28.160999999999998,40.564,1.44,19.611,15.75,34.804,2.0,95.0,0.6842105263157895,72.0,25.0,47.0,195.6275,109.605,26.66666666666667
214,8686,AS Roma,2014,Serie A,25.99814814814815,89.565,47,35.55500000000001,51.76000000000001,2.25,25.3,44.91,19.355,2.0,95.0,0.5,54.0,31.0,23.0,199.17,159.73000000000005,0.0
215,8686,AS Roma,2015,Serie A,22.42013888888889,54.076,60,22.415,31.660999999999998,0.0,7.56,30.105,16.410999999999998,3.0,90.0,0.6052631578947368,83.0,41.0,42.0,213.80599999999998,143.641,-5.2631578947368425
216,8689,FC Lorient,2008,Ligue 1,23.592857142857145,2.7,15,2.7,0.0,0.0,0.0,2.7,0.0,10.0,55.0,0.2631578947368421,47.0,47.0,0.0,,,
217,8689,FC Lorient,2009,Ligue 1,24.805555555555554,6.3000000000000025,17,0.0,6.300000000000002,0.0,4.95,0.0,1.35,7.0,70.0,0.42105263157894735,54.0,42.0,12.0,,9.000000000000002,27.272727272727273
218,8689,FC Lorient,2010,Ligue 1,22.33333333333333,5.4,16,4.5,0.9,0.0,3.15,1.35,0.9,11.0,50.0,0.3157894736842105,46.0,48.0,-2.0,14.400000000000002,11.700000000000005,-28.57142857142857
219,8689,FC Lorient,2011,Ligue 1,24.32142857142857,9.990000000000002,21,6.300000000000002,3.69,0.0,1.8,6.3900000000000015,1.8,17.0,20.0,0.2368421052631579,35.0,49.0,-14.0,21.690000000000005,15.390000000000002,-60.0
220,8689,FC Lorient,2012,Ligue 1,25.48611111111111,9.0,13,0.9,8.1,0.0,0.0,0.0,9.0,8.0,65.0,0.3684210526315789,57.0,58.0,-1.0,24.39,18.99,225.0
221,8689,FC Lorient,2013,Ligue 1,21.15,2.7,15,2.7,0.0,0.0,0.0,0.0,2.7,9.0,60.0,0.34210526315789475,48.0,53.0,-5.0,21.69,11.7,-7.6923076923076925
222,8689,FC Lorient,2014,Ligue 1,23.67857142857143,8.641197183098592,18,5.355,3.2861971830985914,0.0,1.0361971830985917,4.5,3.105,16.0,25.0,0.3157894736842105,44.0,50.0,-6.0,20.341197183098593,11.341197183098593,-58.33333333333334
223,8689,FC Lorient,2015,Ligue 1,22.55,8.93,14,1.62,7.31,0.0,1.35,5.96,1.62,15.0,30.0,0.2894736842105263,47.0,58.0,-11.0,20.27119718309859,17.57119718309859,20.0
224,8697,SV Werder Bremen,2008,1 Bundesliga,22.0,5.22,11,3.195,2.025,0.0,2.25,1.935,1.035,10.0,55.0,0.35294117647058826,64.0,50.0,14.0,,,
225,8697,SV Werder Bremen,2009,1 Bundesliga,24.252777777777766,11.7,16,9.225,0.675,1.8,0.18,3.465,8.055,3.0,90.0,0.5,71.0,40.0,31.0,,16.919999999999998,63.63636363636363
226,8697,SV Werder Bremen,2010,1 Bundesliga,24.291666666666664,14.616,15,7.866,6.75,0.0,0.0,7.56,7.056,13.0,40.0,0.29411764705882354,47.0,61.0,-14.0,31.535999999999998,26.316,-55.555555555555564
227,8697,SV Werder Bremen,2011,1 Bundesliga,22.78333333333333,7.92,17,6.66,1.26,0.0,2.0700000000000003,0.0,5.85,9.0,60.0,0.3235294117647059,49.0,58.0,-9.0,34.236000000000004,22.536,50.0
228,8697,SV Werder Bremen,2012,1 Bundesliga,22.04166666666667,13.255,13,1.555,11.7,0.0,6.1,6.750000000000001,0.405,14.0,35.0,0.2352941176470588,50.0,66.0,-16.0,35.791,21.175,-41.66666666666666
229,8697,SV Werder Bremen,2013,1 Bundesliga,23.33333333333333,9.23,10,2.03,7.200000000000001,0.0,2.48,2.7,4.050000000000002,12.0,45.0,0.29411764705882354,42.0,66.0,-24.0,30.405,22.485,28.57142857142857
230,8697,SV Werder Bremen,2014,1 Bundesliga,22.16666666666667,5.895,16,4.544999999999999,1.35,0.0,5.715,0.0,0.18,10.0,55.0,0.3235294117647059,50.0,65.0,-15.0,28.38000000000001,15.125,22.222222222222218
231,8697,SV Werder Bremen,2015,1 Bundesliga,26.737037037037037,11.592,23,1.062,10.44,0.09,1.287,7.83,2.475,13.0,40.0,0.29411764705882354,50.0,65.0,-15.0,26.717,17.487000000000002,-27.272727272727273
232,8721,VfL Wolfsburg,2008,1 Bundesliga,24.15476190476189,29.79,19,5.355,24.435,0.0,19.665,4.275,5.85,1.0,100.0,0.6176470588235294,80.0,41.0,39.0,,,
233,8721,VfL Wolfsburg,2009,1 Bundesliga,25.7,24.57,14,0.99,23.58,0.0,4.5,10.44,9.63,8.0,65.0,0.4117647058823529,64.0,58.0,6.0,,54.36,-35.0
234,8721,VfL Wolfsburg,2010,1 Bundesliga,24.08888888888889,50.535,18,15.165,33.12,2.25,13.5,17.865000000000006,19.17,15.0,30.0,0.2647058823529412,43.0,48.0,-5.0,104.89499999999998,75.10499999999998,-53.846153846153854
235,8721,VfL Wolfsburg,2011,1 Bundesliga,25.38333333333333,43.92000000000001,28,20.790000000000006,22.5,0.63,18.9,9.63,15.39,8.0,65.0,0.38235294117647056,47.0,60.0,-13.0,119.025,94.455,116.66666666666669
236,8721,VfL Wolfsburg,2012,1 Bundesliga,24.766666666666666,24.39,20,0.27,24.12,0.0,9.27,13.5,1.62,11.0,50.0,0.29411764705882354,47.0,52.0,-5.0,118.845,68.31,-23.07692307692308
237,8721,VfL Wolfsburg,2013,1 Bundesliga,24.29761904761905,45.540000000000006,28,21.33,24.21,0.0,5.760000000000002,0.0,39.78,5.0,80.0,0.5294117647058824,63.0,50.0,13.0,113.85000000000002,69.93,60.0
238,8721,VfL Wolfsburg,2014,1 Bundesliga,23.261111111111113,40.545,15,1.35,39.195,0.0,3.6,28.8,8.145000000000001,2.0,95.0,0.5882352941176471,72.0,38.0,34.0,110.475,86.08500000000002,18.75
239,8721,VfL Wolfsburg,2015,1 Bundesliga,23.875,61.29,13,41.04,16.200000000000006,4.05,4.05,15.750000000000002,41.49,8.0,65.0,0.35294117647058826,47.0,49.0,-2.0,147.375,101.835,-31.578947368421048
